Library ID,Submission Year,Library Name,Street Address,City,State,Longitude,Latitude
NY0553,2015,ARCADE FREE LIBRARY,365 WEST MAIN STREET,ARCADE,NY,-78.42783399999999,42.533840999999995
NY0554,2015,STEVENS MEMORIAL COMMUNITY LIBRARY,146 MAIN STREET,ATTICA,NY,-78.277346,42.864063
NY0555,2015,EAGLE FREE LIBRARY,3413 SCHOOL STREET,BLISS,NY,-78.254894,42.579285999999996
NY0556,2015,CORDELIA A. GREENE LIBRARY,11 SOUTH MAIN STREET,CASTILE,NY,-78.051469,42.631296999999996
NY0557,2015,PERRY PUBLIC LIBRARY,70 NORTH MAIN STREET,PERRY,NY,-78.0000483,42.7203674
NY0558,2015,PIKE LIBRARY,65 WEST MAIN STREET,PIKE,NY,-78.082977,42.657249
NY0559,2015,TOWN OF GAINESVILLE PUBLIC LIBRARY,10 CHURCH STREET,SILVER SPRINGS,NY,-78.084029,42.659675
NY0560,2015,WARSAW PUBLIC LIBRARY,130 NORTH MAIN STREET,WARSAW,NY,-78.132601,42.742364
NY0561,2015,WYOMING FREE CIRCULATING LIBRARY ASSOCIATION,114 SOUTH ACADEMY STREET,WYOMING,NY,-78.0917903,42.8240234
NY0562,2015,QUEENS BOROUGH PUBLIC LIBRARY,89-11 MERRICK BOULEVARD,JAMAICA,NY,-73.795305,40.707884
NY0565,2015,CHESTER PUBLIC LIBRARY,1784 KINGS HIGHWAY,CHESTER,NY,-74.276033,41.339878000000006
